AccountAgeDays,NumItems,localTime,PaymentMethod,PaymentMethodAgeDays,Label
1043,1,5.02,creditcard,0.0,Good
1982,1,5.03,storecredit,300.92,Good
785,1,5.03,creditcard,135.07,Good
146,1,3.95,creditcard,0.07,Good
135,1,5.04,creditcard,0.01,Good
2,1,4.89,creditcard,1.13,Good
78,1,4.96,creditcard,57.9,Good
2000,1,4.97,creditcard,1486.84,Good
635,1,5.02,paypal,0.0,Good
1973,1,4.92,creditcard,0.0,Good
5,1,5.02,creditcard,4.07,Good
2000,1,5.02,creditcard,919.42,Good
1980,1,4.9,creditcard,96.97,Good
1498,1,4.75,creditcard,1.76,Good
1168,1,4.92,creditcard,0.0,Good
142,1,4.9,creditcard,141.0,Good
406,1,3.95,creditcard,0.01,Good
89,1,4.97,creditcard,0.0,Good
29,1,4.52,paypal,28.77,Good
252,1,4.92,paypal,251.93,Good
1373,1,5.02,creditcard,590.0,Good
10,1,4.75,creditcard,9.11,Good
2,1,4.84,creditcard,1.97,Good
37,1,4.51,creditcard,0.0,Good
1556,1,4.92,creditcard,0.0,Good
2000,1,4.51,creditcard,1066.93,Good
2000,1,4.92,creditcard,475.65,Good
492,1,4.74,paypal,0.0,Good
1437,1,5.04,creditcard,0.0,Good
1552,1,4.92,paypal,0.0,Good
78,1,4.96,creditcard,0.08,Good
675,1,4.75,paypal,0.0,Good
1326,1,4.96,storecredit,0.0,Good
2,1,4.84,creditcard,1.7,Good
815,1,5.02,creditcard,153.09,Good
222,1,4.92,creditcard,221.26,Good
2000,1,4.75,paypal,313.8,Good
869,1,4.97,paypal,0.0,Good
1961,1,4.92,creditcard,186.04,Good
158,1,5.02,paypal,0.0,Good
97,1,4.52,creditcard,96.05,Good
2000,1,4.9,creditcard,70.59,Good
2000,1,4.06,paypal,1166.03,Good
758,1,4.75,creditcard,0.0,Good
2000,1,4.92,creditcard,0.72,Good
2,1,3.07,paypal,0.0,Good
3,1,4.84,creditcard,0.0,Good
4,1,3.58,paypal,3.38,Good
120,2,4.52,paypal,119.5,Good
470,1,4.92,creditcard,0.0,Good
1473,1,3.95,creditcard,0.0,Good
1749,1,5.03,creditcard,0.0,Good
817,1,4.06,creditcard,299.36,Good
616,1,5.03,creditcard,0.0,Good
127,1,4.52,creditcard,126.51,Good
1966,1,4.74,paypal,776.82,Good
1750,1,4.75,paypal,0.0,Good
2000,1,5.02,creditcard,10.88,Good
516,1,5.02,creditcard,12.03,Good
2000,1,4.9,paypal,1.49,Good
2000,1,4.92,storecredit,745.34,Good
30,1,4.88,creditcard,26.31,Good
85,1,4.9,paypal,0.0,Good
883,1,4.75,paypal,0.0,Good
382,1,5.03,creditcard,0.0,Good
973,1,4.75,creditcard,155.76,Good
353,1,5.02,creditcard,352.47,Good
199,1,4.9,creditcard,183.98,Good
450,1,5.03,creditcard,0.0,Good
1035,1,5.02,creditcard,0.0,Good
2000,1,4.52,creditcard,0.02,Good
33,1,4.97,creditcard,32.86,Good
721,1,5.03,paypal,0.0,Good
1099,1,4.75,creditcard,1.89,Good
9,1,4.52,paypal,8.49,Good
2000,2,4.92,creditcard,295.15,Good
14,1,4.52,creditcard,0.0,Good
101,1,4.92,storecredit,0.0,Good
3,1,5.03,paypal,1.98,Good
2000,1,5.04,creditcard,88.3,Good
126,1,4.84,creditcard,0.01,Good
1208,1,4.96,creditcard,465.83,Good
1179,1,5.04,creditcard,0.0,Good
1625,10,4.89,creditcard,128.72,Good
5,1,4.75,creditcard,4.66,Good
1560,2,5.02,creditcard,122.92,Good
1564,1,4.89,paypal,54.0,Good
1313,1,5.04,creditcard,1296.0,Good
14,2,4.92,creditcard,13.89,Good
1744,2,4.46,creditcard,519.77,Good
59,1,4.52,creditcard,0.01,Good
27,1,4.51,creditcard,0.48,Good
1969,1,4.92,creditcard,0.0,Good
94,1,4.52,paypal,93.67,Good
621,2,4.75,creditcard,526.63,Good
16,1,3.07,creditcard,14.64,Good
213,1,4.96,paypal,0.01,Good
210,1,4.52,creditcard,0.07,Good
1949,1,4.92,creditcard,741.36,Good
1955,1,4.89,creditcard,844.25,Good
5,1,4.74,creditcard,4.9,Good
1773,1,5.02,paypal,263.03,Good
1302,1,4.84,paypal,0.0,Good
256,1,4.9,creditcard,0.0,Good
2000,1,4.92,creditcard,175.05,Good
8,1,5.02,creditcard,2.07,Good
1115,1,4.97,creditcard,0.0,Good
1407,2,4.96,creditcard,0.0,Good
2,1,4.88,creditcard,1.34,Good
288,1,5.02,creditcard,287.0,Good
1316,1,4.75,creditcard,1209.7,Good
306,1,4.97,creditcard,0.0,Good
117,1,4.92,paypal,0.01,Good
1816,1,5.04,paypal,0.98,Good
2000,1,4.96,creditcard,1258.69,Good
2000,1,4.52,creditcard,131.06,Good
133,1,4.89,creditcard,0.0,Good
183,1,4.74,creditcard,0.0,Good
175,1,4.51,creditcard,174.37,Good
15,1,4.92,paypal,0.0,Good
29,1,4.75,creditcard,0.0,Good
891,1,4.96,paypal,870.96,Good
919,5,4.51,creditcard,551.11,Good
2000,1,5.04,creditcard,211.17,Good
1327,1,4.97,paypal,2.92,Good
1866,1,4.74,paypal,145.46,Good
1993,1,4.52,paypal,222.04,Good
238,1,4.51,storecredit,0.02,Good
103,1,4.97,creditcard,0.0,Good
272,1,5.04,creditcard,0.0,Good
599,1,3.58,creditcard,246.39,Good
67,1,4.96,creditcard,0.0,Good
1844,1,4.9,storecredit,0.0,Good
1375,1,4.75,paypal,0.0,Good
1780,1,4.92,creditcard,164.56,Good
2000,1,4.97,creditcard,345.74,Good
345,1,3.95,creditcard,0.0,Good
230,1,4.74,storecredit,229.85,Good
303,1,4.92,storecredit,0.0,Good
114,1,4.96,creditcard,37.19,Good
204,1,5.02,creditcard,0.0,Good
2,3,4.84,paypal,1.0,Good
2000,1,4.75,creditcard,101.99,Good
2000,1,4.52,creditcard,4.09,Good
837,1,4.92,paypal,43.11,Good
2000,1,4.89,creditcard,565.49,Good
2000,1,4.74,creditcard,270.07,Good
108,1,4.96,creditcard,0.0,Good
127,1,4.75,creditcard,0.0,Good
285,1,3.95,creditcard,0.0,Good
168,1,5.04,creditcard,158.25,Good
2000,1,4.89,creditcard,471.02,Good
2000,1,4.84,creditcard,156.3,Good
24,1,4.88,paypal,23.22,Good
1144,2,4.75,creditcard,0.0,Good
1239,1,4.9,creditcard,858.87,Good
112,1,5.04,creditcard,0.03,Good
802,1,5.03,creditcard,0.0,Good
14,1,4.9,creditcard,13.87,Good
49,1,4.52,creditcard,48.04,Good
1306,1,4.84,creditcard,0.0,Good
180,1,4.75,paypal,179.95,Good
1615,1,4.06,creditcard,2.45,Good
1172,1,4.52,creditcard,469.61,Good
1434,1,5.04,paypal,0.06,Good
169,1,5.03,creditcard,11.35,Good
20,1,4.52,paypal,19.22,Good
147,1,4.52,creditcard,146.06,Good
134,1,4.88,creditcard,131.24,Good
623,1,4.52,creditcard,0.01,Good
443,1,4.9,creditcard,0.0,Good
954,1,4.89,creditcard,0.69,Good
587,1,5.02,creditcard,489.08,Good
229,1,4.52,creditcard,204.85,Good
791,1,4.75,creditcard,0.0,Good
1838,1,4.92,paypal,0.0,Good
868,1,4.84,creditcard,0.0,Good
1593,1,5.03,creditcard,3.88,Good
4,1,5.02,creditcard,3.0,Good
935,1,4.92,creditcard,245.09,Good
84,1,5.03,creditcard,0.0,Good
14,1,4.75,creditcard,13.06,Good
706,1,4.92,creditcard,672.97,Good
1640,1,4.84,creditcard,895.52,Good
103,1,5.04,creditcard,0.0,Good
119,1,4.96,storecredit,12.69,Good
752,1,5.02,creditcard,0.01,Good
29,1,4.92,creditcard,20.76,Good
2000,1,3.58,creditcard,601.31,Good
48,2,4.75,creditcard,47.03,Good
51,1,4.52,creditcard,0.88,Good
2000,1,4.46,paypal,1080.49,Good
1636,1,4.92,creditcard,0.0,Good
2000,1,4.06,creditcard,233.66,Good
945,1,3.48,creditcard,71.41,Good
2000,1,4.75,creditcard,458.05,Good
209,1,5.04,creditcard,208.12,Good
286,1,4.75,creditcard,125.75,Good
2000,1,4.92,creditcard,889.01,Good
373,1,5.04,creditcard,0.09,Good
9,2,4.88,creditcard,0.0,Good
37,1,3.58,creditcard,36.04,Good
1542,1,4.84,creditcard,567.63,Good
1725,1,5.02,creditcard,98.03,Good
1842,1,4.06,creditcard,0.09,Good
4,1,4.9,creditcard,3.67,Good
2000,1,4.97,paypal,1486.86,Good
1977,1,4.75,paypal,0.0,Good
29,2,4.46,paypal,28.81,Good
2000,1,4.46,creditcard,4.55,Good
2000,1,3.58,creditcard,0.24,Good
289,1,5.03,paypal,0.0,Good
360,1,5.03,paypal,0.0,Good
695,1,4.9,creditcard,0.0,Good
2,1,4.89,storecredit,1.0,Good
2000,1,5.04,creditcard,400.99,Good
98,1,4.75,paypal,97.06,Good
1587,1,5.04,creditcard,0.0,Good
1700,1,4.51,storecredit,0.0,Good
248,1,4.52,creditcard,0.0,Good
914,1,4.88,creditcard,59.91,Good
2000,1,4.74,creditcard,280.94,Good
827,1,4.89,creditcard,6.87,Good
2000,1,5.04,creditcard,0.09,Good
54,1,4.52,storecredit,53.23,Good
113,1,4.74,creditcard,112.91,Good
802,1,4.51,creditcard,801.03,Good
9,1,4.52,creditcard,8.08,Good
2000,1,4.9,creditcard,51.62,Good
26,1,4.74,creditcard,25.59,Good
2000,1,3.95,creditcard,558.93,Good
2000,1,4.92,creditcard,6.15,Good
7,1,4.92,creditcard,6.04,Good
1660,1,5.02,paypal,793.24,Good
1902,1,4.92,creditcard,1.92,Good
752,1,4.92,paypal,0.0,Good
850,1,5.02,creditcard,512.07,Good
1515,1,4.97,creditcard,0.0,Good
387,1,4.75,creditcard,50.14,Good
29,1,4.74,paypal,0.0,Good
968,1,5.04,creditcard,0.0,Good
2000,1,5.03,creditcard,128.68,Good
1417,1,4.75,storecredit,0.64,Good
1552,1,4.74,creditcard,0.0,Good
289,1,4.9,creditcard,155.09,Good
914,1,4.75,creditcard,891.71,Good
1556,1,4.75,creditcard,0.0,Good
1643,1,4.51,creditcard,742.59,Good
35,1,4.75,paypal,34.15,Good
319,1,4.84,paypal,92.9,Good
366,1,4.96,creditcard,0.0,Good
16,1,4.51,storecredit,0.0,Good
114,1,4.88,paypal,0.0,Good
57,1,4.06,paypal,56.05,Good
56,1,4.88,paypal,55.8,Good
19,1,5.03,paypal,0.0,Good
49,1,4.92,creditcard,48.1,Good
1247,1,5.04,paypal,0.14,Good
1930,1,4.92,creditcard,0.0,Good
34,1,5.02,creditcard,0.01,Good
696,1,4.97,paypal,0.0,Good
2000,1,5.04,creditcard,859.53,Good
2000,1,4.92,creditcard,848.25,Good
175,1,4.88,paypal,0.0,Good
1,1,3.95,creditcard,0.0,Fraud
155,1,4.51,creditcard,154.17,Good
2000,1,4.92,creditcard,150.81,Good
57,1,3.95,paypal,0.0,Good
950,1,4.75,paypal,205.6,Good
1976,1,5.02,paypal,0.0,Good
2000,1,4.06,creditcard,479.47,Good
103,1,4.75,paypal,102.95,Good
1562,1,4.97,creditcard,150.94,Good
2000,1,4.06,paypal,226.91,Good
4,1,4.74,creditcard,3.7,Good
13,1,5.02,storecredit,12.95,Good
1308,2,4.9,paypal,0.01,Good
454,1,4.74,creditcard,81.78,Good
187,1,2.95,creditcard,186.64,Good
157,1,4.9,storecredit,0.0,Good
135,1,4.97,creditcard,0.0,Good
2,1,4.9,creditcard,0.0,Good
3,1,5.04,creditcard,2.11,Good
69,1,4.52,creditcard,68.12,Good
2000,1,4.92,creditcard,81.64,Good
15,1,5.03,creditcard,14.11,Good
1134,1,4.96,creditcard,942.29,Good
522,1,3.07,creditcard,10.43,Good
182,8,4.52,creditcard,1.02,Good
98,1,5.02,creditcard,79.0,Good
216,1,4.75,creditcard,0.71,Good
588,1,4.75,creditcard,0.0,Good
152,1,5.02,paypal,0.0,Good
70,1,4.9,paypal,69.13,Good
55,1,4.89,creditcard,0.0,Good
133,1,4.51,creditcard,0.0,Good
591,1,5.04,creditcard,0.0,Good
271,1,4.74,paypal,0.0,Good
125,1,4.51,creditcard,22.56,Good
951,1,4.96,paypal,15.8,Good
1904,1,5.03,creditcard,0.0,Good
206,1,4.75,paypal,0.0,Good
259,1,4.46,paypal,45.98,Good
145,1,4.96,creditcard,144.74,Good
2000,1,4.9,paypal,1101.83,Good
14,1,4.52,creditcard,13.93,Good
238,1,4.9,creditcard,0.0,Good
1576,1,4.75,storecredit,109.62,Good
9,1,4.96,creditcard,0.0,Good
2000,1,4.46,creditcard,1820.59,Good
1381,1,4.52,creditcard,581.91,Good
2000,1,4.75,creditcard,64.34,Good
631,2,4.74,paypal,0.0,Good
2000,1,4.84,paypal,65.26,Good
120,1,4.52,creditcard,0.0,Good
2,1,4.52,creditcard,1.3,Good
458,1,5.03,paypal,179.95,Good
120,1,4.9,creditcard,119.81,Good
901,1,4.92,creditcard,0.01,Good
1736,1,4.88,creditcard,0.0,Good
1254,1,4.97,paypal,0.0,Good
206,1,5.02,creditcard,205.16,Good
4,1,4.96,creditcard,3.64,Good
2000,1,5.02,paypal,1.1,Good
1705,1,5.03,creditcard,0.0,Good
1931,2,4.89,creditcard,0.0,Good
1165,1,4.84,creditcard,109.97,Good
1537,1,4.75,paypal,0.0,Good
1242,1,4.75,paypal,1189.58,Good
3,1,4.06,paypal,2.18,Good
2000,1,4.88,paypal,697.87,Good
390,2,4.97,paypal,0.0,Good
10,2,4.52,creditcard,0.0,Good
464,1,4.92,creditcard,0.02,Good
1079,1,4.75,creditcard,0.0,Good
132,1,4.75,creditcard,131.02,Good
1322,2,4.92,paypal,0.04,Good
132,1,4.46,creditcard,119.07,Good
838,1,4.75,creditcard,0.0,Good
1978,1,4.89,creditcard,0.0,Good
281,1,4.51,creditcard,6.41,Good
1334,1,2.95,creditcard,719.41,Good
166,5,5.03,creditcard,165.21,Good
675,1,4.92,paypal,0.0,Good
2000,1,5.03,creditcard,683.86,Good
40,1,4.92,paypal,0.0,Good
2,1,4.51,paypal,1.35,Good
71,1,4.92,creditcard,0.15,Good
344,1,4.97,creditcard,0.07,Good
180,1,5.03,creditcard,0.0,Good
2000,1,3.48,creditcard,502.38,Good
1231,1,4.52,creditcard,0.0,Good
84,1,2.6,creditcard,0.0,Good
590,1,5.04,creditcard,106.02,Good
85,1,4.52,creditcard,84.14,Good
231,1,4.88,creditcard,89.19,Good
636,1,5.02,creditcard,0.0,Good
1409,1,3.48,creditcard,0.0,Good
1729,1,4.46,creditcard,1.33,Good
169,1,3.48,creditcard,168.45,Good
2000,1,4.97,creditcard,0.03,Good
2000,1,3.95,creditcard,4.45,Good
261,1,4.51,creditcard,1.17,Good
1371,1,4.92,storecredit,70.31,Good
52,1,4.75,creditcard,51.88,Good
34,1,4.75,storecredit,33.91,Good
254,1,3.95,paypal,0.0,Good
9,1,4.75,paypal,0.0,Good
289,1,4.75,creditcard,0.0,Good
160,1,4.52,paypal,159.25,Good
2,1,4.96,creditcard,1.72,Good
973,1,3.48,creditcard,9.45,Good
3,1,4.52,creditcard,2.25,Good
1247,2,4.75,creditcard,244.62,Good
138,1,4.06,creditcard,0.0,Good
859,1,4.89,creditcard,0.0,Good
2000,1,5.02,paypal,194.01,Good
710,1,4.96,creditcard,0.0,Good
1340,1,4.9,storecredit,116.57,Good
1598,1,4.74,creditcard,1597.96,Good
2,1,4.74,creditcard,1.84,Good
2000,1,4.96,paypal,22.29,Good
2000,1,4.51,creditcard,147.05,Good
1341,1,4.89,creditcard,1.91,Good
370,5,4.52,paypal,324.63,Good
1477,1,4.97,creditcard,64.83,Good
955,1,4.52,creditcard,536.24,Good
2000,1,4.46,creditcard,755.08,Good
174,1,4.75,creditcard,68.19,Good
445,1,4.9,paypal,0.0,Good
2000,1,4.88,creditcard,116.07,Good
1071,1,4.97,creditcard,2.13,Good
2000,1,4.97,creditcard,79.14,Good
2000,1,4.74,creditcard,69.55,Good
578,1,4.92,creditcard,541.88,Good
1427,1,3.58,creditcard,0.0,Good
518,1,4.84,creditcard,175.03,Good
5,1,4.97,creditcard,0.06,Good
101,1,4.96,paypal,0.0,Good
75,2,4.52,paypal,74.5,Good
167,1,4.89,paypal,0.0,Good
2000,1,4.84,creditcard,156.68,Good
1922,1,4.96,paypal,1873.48,Good
247,1,4.9,paypal,246.7,Good
1704,1,4.51,creditcard,1678.45,Good
232,1,4.75,paypal,231.94,Good
30,4,4.96,creditcard,29.21,Good
60,1,4.96,storecredit,0.0,Good
717,1,4.75,creditcard,0.0,Good
31,1,4.88,creditcard,30.12,Good
171,1,4.9,paypal,16.06,Good
2000,1,4.51,creditcard,278.38,Good
48,1,5.04,paypal,0.01,Good
2000,1,4.75,creditcard,52.84,Good
1657,1,4.06,paypal,1129.5,Good
948,1,4.88,storecredit,0.0,Good
2000,1,4.89,creditcard,976.01,Good
1565,1,4.52,creditcard,0.0,Good
491,1,4.75,creditcard,460.95,Good
31,1,4.92,creditcard,30.34,Good
2000,1,4.52,creditcard,1182.16,Good
1938,1,4.92,creditcard,0.0,Good
2000,1,2.6,paypal,350.25,Good
2000,1,4.75,creditcard,148.77,Good
516,1,4.74,creditcard,1.07,Good
94,1,5.03,storecredit,0.37,Good
1791,1,5.04,paypal,0.0,Good
25,1,4.97,creditcard,0.0,Good
2000,1,3.58,paypal,935.95,Good
2000,1,4.92,creditcard,531.07,Good
2000,1,4.84,paypal,1862.79,Good
29,1,5.03,paypal,0.0,Good
71,1,4.97,paypal,0.0,Good
1532,1,4.46,paypal,1114.62,Good
44,1,5.04,creditcard,43.5,Good
118,1,5.03,storecredit,117.23,Good
615,1,5.02,creditcard,0.0,Good
2000,5,4.9,paypal,0.0,Good
51,1,4.88,creditcard,50.14,Good
6,1,4.96,creditcard,5.19,Good
159,1,4.92,creditcard,0.0,Good
2000,1,4.06,paypal,0.01,Good
1374,1,4.52,creditcard,1338.38,Good
126,1,4.97,creditcard,0.0,Good
414,1,4.92,creditcard,131.19,Good
42,1,4.84,creditcard,0.0,Good
8,1,5.02,creditcard,0.0,Good
312,1,4.88,creditcard,0.0,Good
207,1,4.52,creditcard,2.19,Good
2000,1,4.9,paypal,1.06,Good
1857,1,4.88,creditcard,0.0,Good
1768,1,5.04,creditcard,0.0,Good
1452,1,5.04,creditcard,112.88,Good
222,1,5.04,creditcard,0.0,Good
1771,1,5.04,creditcard,0.0,Good
548,1,4.74,creditcard,0.0,Good
13,1,3.07,creditcard,0.0,Good
1020,1,4.9,creditcard,211.76,Good
335,1,4.84,creditcard,0.0,Good
233,1,3.58,creditcard,0.0,Good
2000,1,4.51,creditcard,1352.87,Good
1353,1,5.04,creditcard,264.46,Good
435,1,4.75,creditcard,0.0,Good
1601,1,5.03,creditcard,0.0,Good
996,1,4.75,creditcard,0.0,Good
537,1,4.51,storecredit,29.88,Good
1397,1,4.75,creditcard,342.89,Good
138,1,4.52,creditcard,137.8,Good
279,1,4.89,creditcard,0.0,Good
2,2,4.9,creditcard,0.03,Good
2000,1,5.02,paypal,13.99,Good
553,1,4.97,creditcard,4.1,Good
167,1,4.46,paypal,166.63,Good
11,1,5.04,creditcard,0.0,Good
2000,1,5.03,creditcard,91.14,Good
2000,1,4.84,creditcard,799.89,Good
48,1,4.92,paypal,0.0,Good
196,1,4.96,creditcard,0.01,Good
913,1,4.97,creditcard,40.2,Good
848,1,4.88,creditcard,0.0,Good
1831,1,5.02,creditcard,0.0,Good
2,1,4.46,creditcard,1.72,Good
482,2,3.58,creditcard,163.16,Good
120,1,4.74,paypal,0.0,Good
56,1,4.97,creditcard,55.25,Good
1712,1,4.74,paypal,0.0,Good
2000,1,4.06,paypal,849.08,Good
1437,1,4.51,creditcard,0.0,Good
1440,1,4.74,creditcard,1355.03,Good
178,1,4.89,creditcard,1.73,Good
28,1,4.74,paypal,26.88,Good
24,1,4.9,creditcard,0.0,Good
1433,1,5.03,creditcard,0.0,Good
60,1,4.92,paypal,0.0,Good
601,1,3.95,creditcard,0.0,Good
531,2,4.92,creditcard,0.0,Good
54,1,4.89,storecredit,53.03,Good
141,29,4.92,creditcard,140.21,Good
2000,1,5.03,creditcard,1818.1,Good
2,1,4.52,creditcard,1.4,Good
751,1,4.46,paypal,105.99,Good
210,1,4.51,creditcard,0.04,Good
3,1,4.92,creditcard,2.07,Good
2,1,5.02,creditcard,1.09,Good
33,1,4.75,creditcard,32.69,Good
27,1,4.52,creditcard,26.38,Good
2000,1,5.02,paypal,46.91,Good
177,1,4.46,paypal,176.75,Good
1102,1,4.06,paypal,1088.98,Good
2000,1,4.92,creditcard,126.1,Good
110,1,4.75,creditcard,0.0,Good
178,1,4.9,creditcard,0.0,Good
921,1,4.06,creditcard,0.0,Good
2000,1,4.84,paypal,564.67,Good
609,2,4.92,creditcard,0.01,Good
1590,1,2.95,creditcard,529.38,Good
184,1,4.74,creditcard,1.02,Good
991,1,4.97,creditcard,0.05,Good
61,1,4.92,creditcard,0.0,Good
256,1,4.75,creditcard,0.0,Good
550,1,4.51,storecredit,9.62,Good
204,10,3.48,paypal,203.36,Good
1676,1,4.9,paypal,132.67,Good
997,1,3.58,creditcard,0.0,Good
856,1,4.75,creditcard,0.0,Good
1,4,2.95,paypal,0.0,Fraud
542,1,5.03,creditcard,0.0,Good
2000,1,4.97,creditcard,5.22,Good
29,1,4.88,creditcard,0.02,Good
1564,1,4.51,paypal,352.7,Good
818,1,4.97,creditcard,0.0,Good
115,1,4.9,creditcard,0.0,Good
2000,1,4.51,storecredit,1.99,Good
49,2,5.03,creditcard,0.0,Good
1787,1,5.02,creditcard,0.01,Good
179,1,5.03,creditcard,0.0,Good
2000,1,3.95,paypal,0.37,Good
64,1,5.02,paypal,0.0,Good
228,1,4.84,creditcard,0.0,Good
25,1,4.97,creditcard,0.91,Good
2000,1,4.75,creditcard,133.62,Good
42,3,4.88,creditcard,0.0,Good
188,1,4.52,creditcard,168.97,Good
1603,1,4.9,paypal,0.0,Good
133,1,4.51,storecredit,0.0,Good
715,1,4.84,creditcard,0.0,Good
1339,1,4.84,creditcard,338.2,Good
2,1,4.88,paypal,1.24,Good
889,1,4.96,creditcard,0.0,Good
145,1,5.03,creditcard,0.0,Good
1263,1,5.02,creditcard,830.57,Good
558,1,4.75,creditcard,0.0,Good
2000,1,4.75,creditcard,342.08,Good
2000,2,5.02,creditcard,0.0,Good
2000,1,4.46,paypal,0.33,Good
2000,1,5.02,creditcard,551.93,Good
815,1,4.96,creditcard,0.0,Good
756,1,4.89,creditcard,0.0,Good
1249,1,4.06,creditcard,473.27,Good
33,1,4.9,paypal,0.0,Good
1055,1,4.51,creditcard,0.0,Good
44,1,5.03,creditcard,0.0,Good
1545,1,4.75,paypal,0.0,Good
1546,1,4.84,creditcard,0.0,Good
2000,1,4.9,creditcard,259.53,Good
253,1,4.97,creditcard,0.0,Good
1455,1,4.74,storecredit,1454.8,Good
1903,1,4.84,creditcard,0.0,Good
66,1,4.74,creditcard,16.83,Good
3,1,4.97,creditcard,2.06,Good
61,2,4.88,paypal,0.0,Good
26,3,4.84,creditcard,0.0,Good
44,1,4.96,creditcard,0.01,Good
331,1,4.96,creditcard,9.01,Good
39,1,4.9,creditcard,38.0,Good
624,1,4.92,creditcard,58.92,Good
2000,1,4.46,creditcard,159.63,Good
6,1,4.92,creditcard,5.87,Good
1776,1,4.96,creditcard,866.76,Good
1930,1,3.95,paypal,468.56,Good
39,1,4.52,creditcard,38.81,Good
1959,1,5.03,creditcard,0.0,Good
1421,1,4.89,creditcard,0.0,Good
47,1,4.52,creditcard,46.77,Good
1617,1,4.92,paypal,0.0,Good
1550,1,3.07,creditcard,960.21,Good
24,1,4.75,creditcard,5.95,Good
66,1,4.75,creditcard,0.0,Good
2000,1,2.6,storecredit,377.43,Good
704,1,4.46,paypal,482.26,Good
58,1,4.97,paypal,0.0,Good
925,1,4.75,creditcard,0.0,Good
36,1,4.52,paypal,3.16,Good
192,1,4.96,creditcard,0.0,Good
51,1,4.75,storecredit,50.27,Good
715,1,4.96,creditcard,40.08,Good
55,1,4.92,creditcard,0.03,Good
28,1,4.88,creditcard,0.0,Good
2000,1,4.46,paypal,1235.36,Good
1401,10,4.89,creditcard,336.57,Good
2000,1,4.92,paypal,1100.94,Good
230,1,4.74,creditcard,0.0,Good
599,1,4.84,paypal,0.73,Good
2000,1,4.97,creditcard,980.01,Good
1013,1,5.03,paypal,0.0,Good
39,1,4.96,creditcard,19.31,Good
1326,1,4.92,creditcard,0.0,Good
813,1,5.02,paypal,0.0,Good
1912,1,4.88,creditcard,2.9,Good
125,1,5.02,creditcard,124.29,Good
2000,1,4.97,paypal,482.96,Good
840,1,3.95,creditcard,0.0,Good
1679,1,4.89,paypal,238.34,Good
2000,1,3.48,paypal,0.48,Good
79,1,4.75,creditcard,0.0,Good
96,1,4.84,creditcard,0.0,Good
61,1,4.89,creditcard,0.0,Good
2000,1,4.75,creditcard,1101.68,Good
652,1,4.92,paypal,0.0,Good
2000,2,5.02,creditcard,1367.44,Good
894,1,4.96,creditcard,0.0,Good
155,2,5.02,storecredit,0.0,Good
4,1,4.92,paypal,3.17,Good
9,1,4.74,creditcard,8.59,Good
1930,1,5.03,creditcard,0.0,Good
97,1,4.74,creditcard,0.0,Good
118,1,4.96,creditcard,0.0,Good
2000,1,3.48,creditcard,265.44,Good
92,1,4.92,paypal,0.0,Good
961,1,4.89,storecredit,147.04,Good
556,1,3.58,paypal,0.0,Good
4,1,4.06,paypal,3.66,Good
392,1,4.51,creditcard,294.2,Good
104,1,4.46,creditcard,0.0,Good
716,1,4.75,creditcard,91.77,Good
692,1,4.51,paypal,234.05,Good
72,1,5.04,creditcard,0.0,Good
1324,1,4.89,creditcard,0.0,Good
279,1,4.97,creditcard,0.28,Good
2000,1,4.74,creditcard,127.01,Good
29,1,5.03,creditcard,0.0,Good
2000,1,3.48,storecredit,2.43,Good
172,2,4.92,paypal,0.0,Good
1416,1,4.92,creditcard,0.0,Good
1607,3,4.88,storecredit,1026.9,Good
58,1,4.88,creditcard,0.81,Good
2000,1,4.75,creditcard,989.84,Good
13,2,4.9,storecredit,0.0,Good
1644,1,5.04,paypal,0.03,Good
883,1,4.92,creditcard,0.04,Good
2000,1,4.74,creditcard,226.65,Good
531,1,4.9,paypal,121.63,Good
21,1,5.03,creditcard,0.0,Good
2000,1,4.89,creditcard,14.87,Good
2000,1,3.07,creditcard,0.02,Good
1221,1,5.02,creditcard,0.04,Good
2000,1,4.97,creditcard,264.16,Good
2000,1,4.96,creditcard,51.81,Good
1899,1,4.84,paypal,253.92,Good
1524,2,4.96,creditcard,0.0,Good
133,1,4.96,creditcard,0.0,Good
143,1,4.9,creditcard,0.0,Good
1074,1,4.84,creditcard,0.0,Good
864,1,5.03,creditcard,0.0,Good
514,1,4.06,paypal,1.04,Good
158,2,4.88,creditcard,0.01,Good
171,1,4.46,paypal,170.63,Good
2000,1,5.04,creditcard,130.88,Good
40,1,4.89,paypal,39.25,Good
2,1,4.75,paypal,0.02,Good
1657,1,3.07,paypal,244.56,Good
1661,1,4.92,paypal,837.48,Good
372,1,3.58,paypal,370.6,Good
677,1,4.89,storecredit,0.0,Good
283,1,3.95,creditcard,264.69,Good
2,1,5.02,paypal,1.51,Good
2000,1,4.92,creditcard,1103.06,Good
92,1,5.04,paypal,0.0,Good
195,1,4.75,storecredit,57.62,Good
184,1,4.74,creditcard,183.35,Good
125,1,4.52,creditcard,124.14,Good
2000,1,4.89,creditcard,636.53,Good
50,1,4.46,creditcard,49.5,Good
907,2,4.75,creditcard,85.09,Good
759,1,4.75,creditcard,338.65,Good
43,1,4.9,paypal,17.01,Good
2000,1,4.9,creditcard,1.82,Good
2000,1,4.97,paypal,225.72,Good
572,1,4.46,creditcard,0.0,Good
193,1,4.46,paypal,192.94,Good
1406,1,4.06,paypal,4.41,Good
